date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:49	49395/49395	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-c0f3%22	https://dashui.codescandy.com/dashuipro/horizontal/blog-author.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/blog-author.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:50	60640/60640	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-ece0%22	https://dashui.codescandy.com/dashuipro/horizontal/blog-author-detail.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/blog-author-detail.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:51	43229/43229	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-a8dd%22	https://dashui.codescandy.com/dashuipro/horizontal/create-blog-post.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/create-blog-post.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:52	4259/4259	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-10a3%22	https://dashui.codescandy.com/dashuipro/horizontal/sign-in.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/sign-in.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:53	5053/5053	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-13bd%22	https://dashui.codescandy.com/dashuipro/horizontal/sign-up.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/sign-up.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:54	3195/3195	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-c7b%22	https://dashui.codescandy.com/dashuipro/horizontal/forget-password.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/forget-password.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:55	4015/4015	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-faf%22	https://dashui.codescandy.com/dashuipro/horizontal/maintenance.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/maintenance.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:56	2378/2378	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-94a%22	https://dashui.codescandy.com/dashuipro/horizontal/404-error.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/404-error.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:57	47516/47516	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-b99c%22	https://dashui.codescandy.com/dashuipro/horizontal/pricing.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/pricing.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:58	33200/33200	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-81b0%22	https://dashui.codescandy.com/dashuipro/horizontal/starter.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/starter.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:35:59	85541/85541	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-14e25%22	https://dashui.codescandy.com/dashuipro/horizontal/components/accordions.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/accordions.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:00	100961/100961	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-18a61%22	https://dashui.codescandy.com/dashuipro/horizontal/components/alerts.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/alerts.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:01	96843/96843	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-17a4b%22	https://dashui.codescandy.com/dashuipro/horizontal/components/badge.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/badge.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:02	53758/53758	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-d1fe%22	https://dashui.codescandy.com/dashuipro/horizontal/components/breadcrumb.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/breadcrumb.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:03	130944/130944	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-1ff80%22	https://dashui.codescandy.com/dashuipro/horizontal/components/buttons.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/buttons.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:04	144424/144424	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-23428%22	https://dashui.codescandy.com/dashuipro/horizontal/components/button-group.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/button-group.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:05	162889/162889	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-27c49%22	https://dashui.codescandy.com/dashuipro/horizontal/components/card.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/card.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:06	188716/188716	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-2e12c%22	https://dashui.codescandy.com/dashuipro/horizontal/components/carousel.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/carousel.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:07	46046/46046	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-b3de%22	https://dashui.codescandy.com/dashuipro/horizontal/components/close-button.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/close-button.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:08	66555/66555	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-103fb%22	https://dashui.codescandy.com/dashuipro/horizontal/components/collapse.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/collapse.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:09	453888/453888	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-6ed00%22	https://dashui.codescandy.com/dashuipro/horizontal/components/dropdowns.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/dropdowns.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:10	214044/214044	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-3441c%22	https://dashui.codescandy.com/dashuipro/horizontal/components/forms.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/forms.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:11	165109/165109	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-284f5%22	https://dashui.codescandy.com/dashuipro/horizontal/components/list-group.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/list-group.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:12	186186/186186	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-2d74a%22	https://dashui.codescandy.com/dashuipro/horizontal/components/modal.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/modal.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:13	193323/193323	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-2f32b%22	https://dashui.codescandy.com/dashuipro/horizontal/components/navs-tabs.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/navs-tabs.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:14	85197/85197	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-14ccd%22	https://dashui.codescandy.com/dashuipro/horizontal/components/navbar.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/navbar.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:15	112962/112962	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-1b942%22	https://dashui.codescandy.com/dashuipro/horizontal/components/offcanvas.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/offcanvas.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:16	108216/108216	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-1a6b8%22	https://dashui.codescandy.com/dashuipro/horizontal/components/pagination.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/pagination.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:17	72394/72394	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-11aca%22	https://dashui.codescandy.com/dashuipro/horizontal/components/placeholders.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/placeholders.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:18	59226/59226	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-e75a%22	https://dashui.codescandy.com/dashuipro/horizontal/components/popovers.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/popovers.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:19	99988/99988	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-18694%22	https://dashui.codescandy.com/dashuipro/horizontal/components/progress.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/progress.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:20	113087/113087	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-1b9bf%22	https://dashui.codescandy.com/dashuipro/horizontal/components/scrollspy.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/scrollspy.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:21	118356/118356	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-1ce54%22	https://dashui.codescandy.com/dashuipro/horizontal/components/spinners.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/spinners.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:22	303198/303198	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-4a05e%22	https://dashui.codescandy.com/dashuipro/horizontal/components/tables.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/tables.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:23	138763/138763	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-21e0b%22	https://dashui.codescandy.com/dashuipro/horizontal/components/toasts.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/toasts.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:24	43816/43816	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-ab28%22	https://dashui.codescandy.com/dashuipro/horizontal/components/tooltips.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/components/tooltips.html	(from https://dashui.codescandy.com/dashuipro/horizontal/index.html)
14:36:25	1380/1380	---MCZ	200	added ('OK')	text/css	etag:W/%2264266d78-564%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/themes/prism-okaidia.min.css	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/themes/prism-okaidia.min.css	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:36:26	57412/57412	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-e044%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/prism.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/prism.js	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:36:27	1749/1749	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-6d5%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/toolbar/prism-toolbar.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/toolbar/prism-toolbar.min.js	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:36:28	1547/1547	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-60b%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/copy-to-clipboard/prism-copy-to-clipboard.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/plugins/copy-to-clipboard/prism-copy-to-clipboard.min.js	(from https://dashui.codescandy.com/dashuipro/pages/components/accordions.html)
14:36:29	1135/1135	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-46f%22	https://dashui.codescandy.com/dashuipro/assets/images/placeholder/placeholder-4by3.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/placeholder/placeholder-4by3.svg	(from https://dashui.codescandy.com/dashuipro/pages/components/card.html)
14:36:33	510938/510938	---M--	200	added ('OK')	image/jpeg	etag:%2264266d77-7cbda%22	https://dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-1.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-1.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/carousel.html)
14:36:34	489628/489628	---M--	200	added ('OK')	image/jpeg	etag:%2264266d77-7789c%22	https://dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-2.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-2.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/carousel.html)
14:36:34	1957/1957	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-7a5%22	https://dashui.codescandy.com/dashuipro/assets/images/brand/logo/logo-primary.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/brand/logo/logo-primary.svg	(from https://dashui.codescandy.com/dashuipro/pages/components/navbar.html)
14:36:34	484547/484547	---M--	200	added ('OK')	image/jpeg	etag:%2264266d77-764c3%22	https://dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/slide-img/carousel-img-3.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/carousel.html)
14:36:36	46501/46501	---M--	200	added ('OK')	image/jpeg	etag:%2264266d77-b5a5%22	https://dashui.codescandy.com/dashuipro/assets/images/placeholder/4by3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/placeholder/4by3.jpg	(from https://dashui.codescandy.com/dashuipro/pages/components/placeholders.html)
14:36:37	2778/2778	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-ada%22	https://dashui.codescandy.com/dashuipro/assets/images/svg/gulp.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/svg/gulp.svg	(from https://dashui.codescandy.com/dashuipro/docs/index.html)
14:36:38	1336/1336	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-538%22	https://dashui.codescandy.com/dashuipro/assets/libs/prismjs/components/prism-scss.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/prismjs/components/prism-scss.min.js	(from https://dashui.codescandy.com/dashuipro/docs/index.html)
14:36:39	2599/2599	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-a27%22	https://dashui.codescandy.com/dashuipro/assets/images/svg/nodejs.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/svg/nodejs.svg	(from https://dashui.codescandy.com/dashuipro/docs/environment-setup.html)
14:36:40	3114/3114	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-c2a%22	https://dashui.codescandy.com/dashuipro/assets/images/svg/sass.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/svg/sass.svg	(from https://dashui.codescandy.com/dashuipro/docs/environment-setup.html)
14:36:41	1093/1093	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264266d77-445%22	https://dashui.codescandy.com/dashuipro/assets/images/svg/bootstrap-5.svg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/svg/bootstrap-5.svg	(from https://dashui.codescandy.com/dashuipro/docs/environment-setup.html)
14:36:42	38669/38669	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-970d%22	https://dashui.codescandy.com/dashuipro/horizontal/invoice-generator.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/invoice-generator.html	(from https://dashui.codescandy.com/dashuipro/horizontal/invoice-list.html)
14:36:44	66769/66769	---MCZ	200	added ('OK')	text/html	etag:W/%2264266d78-104d1%22	https://dashui.codescandy.com/dashuipro/horizontal/profile-files.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/profile-files.html	(from https://dashui.codescandy.com/dashuipro/horizontal/profile-overview.html)
14:36:44	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Jun%202023%2013:36:44%20GMT	https://dashui.codescandy.com/dashuipro/horizontal/profile-edit.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/profile-edit.html	(from https://dashui.codescandy.com/dashuipro/horizontal/profile-project.html)
14:36:45	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2012%20Jun%202023%2013:36:45%20GMT	https://dashui.codescandy.com/dashuipro/horizontal/terms-condition-page.html	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/horizontal/terms-condition-page.html	(from https://dashui.codescandy.com/dashuipro/horizontal/sign-up.html)
14:37:31	71426/71426	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-3.jpg	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:31	76940/76940	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-2.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-2.jpg	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:31	59806/59806	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-5.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-5.jpg	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:43	72406/72406	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-7.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/avatar/avatar-7.jpg	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:43	80599/80599	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-13ad7%22	https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap/dist/js/bootstrap.bundle.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/bootstrap/dist/js/bootstrap.bundle.min.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:44	89501/89501	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-15d9d%22	https://dashui.codescandy.com/dashuipro/assets/libs/jquery/dist/jquery.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/jquery/dist/jquery.min.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:44	75779/75779	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-12803%22	https://dashui.codescandy.com/dashuipro/assets/libs/feather-icons/dist/feather.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/feather-icons/dist/feather.min.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:44	65856/65856	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-10140%22	https://dashui.codescandy.com/dashuipro/assets/libs/simplebar/dist/simplebar.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/simplebar/dist/simplebar.min.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:44	4021/4021	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-fb5%22	https://dashui.codescandy.com/dashuipro/assets/js/theme.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/theme.min.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:45	102536/102536	---M--	200	added ('OK')	font/woff2	etag:%2264266d77-19088%22	https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff2?524846017b983fc8ded9325d94ed40f3	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons44df.woff2	(from https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/bootstrap-icons.css)
14:37:46	22498/22498	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d77-57e2%22	https://dashui.codescandy.com/dashuipro/assets/js/vendors/chart.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/js/vendors/chart.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:46	32716/32716	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-7fcc%22	https://dashui.codescandy.com/dashuipro/assets/libs/jsvectormap/dist/js/jsvectormap.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/jsvectormap/dist/js/jsvectormap.min.js	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-analytics.html)
14:37:46	102233/102233	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-18f59%22	https://dashui.codescandy.com/dashuipro/assets/libs/jsvectormap/dist/maps/world.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/jsvectormap/dist/maps/world.js	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-analytics.html)
14:37:46	494428/494428	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-78b5c%22	https://dashui.codescandy.com/dashuipro/assets/libs/apexcharts/dist/apexcharts.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/apexcharts/dist/apexcharts.min.js	(from https://dashui.codescandy.com/dashuipro/index.html)
14:37:49	137124/137124	---M--	200	added ('OK')	font/woff	etag:%2264266d77-217a4%22	https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons.woff?524846017b983fc8ded9325d94ed40f3	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/fonts/bootstrap-icons44df.woff	(from https://dashui.codescandy.com/dashuipro/assets/libs/bootstrap-icons/font/bootstrap-icons.css)
14:38:30	109633/109633	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-2.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-2.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:30	160476/160476	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-1.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-1.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:30	199710/199710	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-3.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-3.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:41	180146/180146	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-4.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-4.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:42	156759/156759	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-5.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-5.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:42	104166/104166	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-6.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-6.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:53	211130/211130	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-7.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/ecommerce/product-7.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-ecommerce.html)
14:38:54	1148064/1148064	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221184a0-5f82b5bd43650%22	https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont.eot?v=6.5.95	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/fonts/materialdesignicons-webfont1d2d.eot	(from https://dashui.codescandy.com/dashuipro/assets/libs/@mdi/font/css/materialdesignicons.min.css)
14:38:55	20095/20095	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-4e7f%22	https://dashui.codescandy.com/dashuipro/assets/libs/@popperjs/core/dist/umd/popper.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/@popperjs/core/dist/umd/popper.min.js	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-crm.html)
14:38:55	25717/25717	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2264266d78-6475%22	https://dashui.codescandy.com/dashuipro/assets/libs/tippy.js/dist/tippy-bundle.umd.min.js	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/libs/tippy.js/dist/tippy-bundle.umd.min.js	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-crm.html)
14:38:55	104708/104708	URF---	200	added ('OK%20(cached)')	image/jpeg		https://dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-1.jpg	/home/tamuzo77/websites/dashUI/dashui.codescandy.com/dashuipro/assets/images/blog/blog-img-1.jpg	(from https://dashui.codescandy.com/dashuipro/pages/dashboard-blog.html)
